Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change,Avg Max Temp,Max Temp,Min Temp,Avg Min Temp,Max Min Temp,Min Min Temp,Avg Mean Temp,Max Mean Temp,Min Mean Temp
461,7030,31,Under 35,M,4507,4785,9292,278,0.061681828,59.65099993,76.667,44.447,42.50899973,55.787,33.647,50.20025053,65.079506,41.972004
907,55422,23,Under 35,M,4562,4741,9303,179,0.039237177,56.71430007,72.2183,44.408302,35.1803002,42.338303,27.1283,45.1520508,58.33955,35.7083
593,75223,30,Under 35,M,4515,4788,9303,273,0.060465116,77.67320107,82.7132,68.0432,56.9672004,67.7732,46.9832,65.94720127,74.043205,57.970707
397,42701,46,45-49,M,4523,4784,9307,261,0.057705063,66.46939993,80.947395,47.2874,49.5613994,63.5774,33.2474,56.73314833,68.9624,41.092403
486,46304,23,Under 35,M,4323,4984,9307,661,0.152903077,59.0072004,74.2172,39.1172,41.6852,58.7372,31.5572,48.8139498,64.88345,36.342197
789,43220,42,40-44,M,4601,4708,9309,107,0.023255814,63.47390033,77.3879,43.8179,44.9518998,57.2279,29.1479,52.85340013,64.4429,39.347897
515,94117,33,Under 35,M,4540,4770,9310,230,0.050660793,59.97769993,71.8457,54.0257,46.5256994,51.2357,41.425697,52.12919807,56.459442,46.27445
483,21228,42,40-44,M,4624,4692,9316,68,0.014705882,62.22019913,79.284195,49.4942,44.72420027,57.8642,34.8242,52.7711994,67.37794,43.096706
4189,3229,37,35-39,M,4617,4699,9316,82,0.017760451,52.82539987,66.9974,33.7874,34.15339993,45.0374,26.5874,42.71414993,54.416153,32.5424
1184,22902,40,40-44,M,4704,4616,9320,-88,-0.018707483,68.83820007,84.7742,54.084198,46.38019913,58.044197,34.1042,56.82644833,68.07171,45.530445
354,34655,22,Under 35,M,4479,4846,9325,367,0.081937933,78.1436,86.3636,70.0736,61.3736,72.8636,52.4336,69.1216046,75.02735,63.9836
1618,52001,24,Under 35,M,4587,4739,9326,152,0.033137127,58.2989002,78.8189,35.7989,39.99290013,58.5689,28.0589,48.5039018,68.791405,34.475155
1523,20155,30,Under 35,M,4480,4850,9330,370,0.082589286,65.7367998,81.2768,52.8368,46.5788,59.9468,36.0968,55.3767996,68.665535,44.140545
636,19146,36,35-39,M,4476,4856,9332,380,0.08489723,62.62730047,79.5353,48.755302,43.7033,58.2953,33.9953,52.53705133,66.07281,44.000305
791,90403,35,35-39,M,4641,4693,9334,52,0.011204482,68.4511996,79.5992,56.7392,46.44320007,53.229202,36.7592,56.23095067,64.051704,48.466694
2809,29403,29,Under 35,M,4694,4640,9334,-54,-0.011504048,72.33829967,84.5483,60.3383,54.78829993,66.1883,43.7783,63.17180093,69.04581,53.018295
1742,80524,37,35-39,M,4638,4700,9338,62,0.013367831,65.8055,79.1555,51.1655,34.8095,41.5355,26.3255,48.85600013,60.915497,40.58675
1101,94611,27,Under 35,M,4603,4735,9338,132,0.02867695,63.4873996,76.7354,52.2554,42.33139993,50.8154,34.5254,50.8294,63.197903,42.205402
1234,6040,30,Under 35,M,4503,4840,9343,337,0.074838996,56.73110007,70.6991,37.8491,38.85709967,55.3991,29.2991,46.9611008,58.459106,36.480354
469,10036,42,40-44,M,4542,4802,9344,260,0.057243505,59.45210033,76.4681,44.2481,42.31010013,55.5881,33.4481,50.0013486,64.88061,41.7731
507,2322,32,Under 35,M,4588,4758,9346,170,0.037053182,54.4115,70.9115,38.0615,38.57750007,53.9915,30.411499,45.65025093,57.242752,35.968998
1039,72023,40,40-44,M,4579,4768,9347,189,0.041275388,73.1959986,82.004,60.764,53.23400013,65.534,40.514,62.15000027,70.930244,51.73775
607,2135,37,35-39,M,4585,4763,9348,178,0.038822246,53.96150113,70.371506,37.9715,38.2655,51.1115,31.9415,45.3922498,58.232746,36.512753
1121,11238,25,Under 35,M,4639,4709,9348,70,0.015089459,57.61040013,76.6724,44.9924,42.22640007,54.082397,34.6424,49.29265133,64.32365,41.57615
239,2135,31,Under 35,M,4461,4887,9348,426,0.095494284,53.96150113,70.371506,37.9715,38.2655,51.1115,31.9415,45.3922498,58.232746,36.512753
1747,68503,23,Under 35,M,4658,4693,9351,35,0.007513954,67.63130053,86.4653,52.8053,43.15130027,56.8553,33.7253,54.35304893,72.601555,44.176548
980,2131,32,Under 35,M,4429,4925,9354,496,0.111989162,54.85310047,71.4551,37.6151,38.4490998,53.4551,31.6751,45.84184973,58.4501,36.44135
527,55401,30,Under 35,M,4469,4887,9356,418,0.093533229,57.48829987,73.658295,44.228302,35.07229993,41.7983,26.678299,45.47180007,58.74829,36.225803
340,78704,36,35-39,M,4293,5063,9356,770,0.179361752,81.10699927,88.151,76.631,60.49100013,68.801,51.071,69.17050127,75.26226,61.882244
662,14618,24,Under 35,M,4610,4747,9357,137,0.029718004,56.51629973,76.7183,40.6283,39.59029967,54.848297,31.3583,46.77579953,58.707047,35.464554
653,80303,32,Under 35,M,4592,4768,9360,176,0.038327526,64.21280053,77.4428,52.2428,34.58479987,43.062798,26.4128,47.5940506,58.651554,38.91905
3653,22903,24,Under 35,M,4723,4638,9361,-85,-0.017997036,68.71879913,84.7868,53.8268,46.44680027,58.0568,34.026802,56.51755007,67.4018,45.363056
640,90405,31,Under 35,M,4567,4794,9361,227,0.049704401,64.8370992,74.0831,55.5431,47.70710013,54.2831,38.5331,55.72735173,62.870605,49.11935
591,91006,26,Under 35,M,4543,4820,9363,277,0.060972925,69.58819967,83.658195,55.5782,43.97419967,53.238197,35.5082,55.1804496,65.97694,46.315693
242,64131,28,Under 35,M,4305,5068,9373,763,0.177235772,68.9800994,84.0821,54.202103,47.87810027,62.2121,35.3021,57.43610133,72.517105,45.704605
555,64111,29,Under 35,M,4531,4845,9376,314,0.069300375,68.78270047,83.590706,53.8907,46.5347002,61.180702,32.2907,56.59420087,72.2207,45.32195
1384,20007,32,Under 35,M,4645,4731,9376,86,0.018514532,65.1452004,82.1732,52.2932,46.7491998,59.9432,36.8132,55.11695153,68.38071,44.328197
1560,19128,25,Under 35,M,4527,4850,9377,323,0.07134968,61.50589953,78.0179,47.867897,43.55990007,56.0579,34.7279,51.77715007,66.062904,42.782898
504,95032,41,40-44,M,4572,4808,9380,236,0.051618548,65.98909993,80.5451,54.8951,43.87910027,50.8451,36.8051,53.8028498,65.710106,45.3401
875,16865,33,Under 35,M,4594,4787,9381,193,0.042011319,58.6451,74.9651,41.3051,40.35109987,53.2751,29.4251,48.6466006,60.32136,37.420097
693,85281,24,Under 35,M,4621,4769,9390,148,0.0320277,79.72219893,92.1362,60.9062,50.77820013,58.9262,42.9962,64.1524522,76.29621,53.319958
503,48105,31,Under 35,M,4597,4793,9390,196,0.042636502,58.21820053,75.5762,45.5162,38.85019967,47.5862,30.7562,47.71695033,59.049946,38.1212
331,20009,27,Under 35,M,4294,5096,9390,802,0.18677224,65.1452004,82.1732,52.2932,46.7491998,59.9432,36.8132,55.11695153,68.38071,44.328197
702,2446,37,35-39,M,4582,4817,9399,235,0.051287647,54.0434002,70.4534,38.0534,38.34739973,51.193398,32.0234,45.4741492,58.314648,36.594646
989,20003,33,Under 35,M,4639,4761,9400,122,0.026298771,65.5714996,81.4055,52.7855,47.19950013,60.705498,37.3955,55.59199907,69.030495,45.004242
1329,1876,27,Under 35,M,4693,4711,9404,18,0.0038355,54.3197,68.371704,35.611702,37.07570013,48.9317,31.2017,44.99870013,57.267956,34.55045
1043,43054,27,Under 35,M,4714,4690,9404,-24,-0.005091218,62.73920033,76.0532,42.3932,44.72719973,57.063198,30.7832,52.26294967,63.91069,38.519447
1165,20001,24,Under 35,M,4528,4882,9410,354,0.078180212,65.58979953,82.6178,52.7378,47.1937996,60.3878,37.2578,55.56155047,68.8253,44.772797
1166,85042,24,Under 35,M,4622,4792,9414,170,0.036780614,79.5847998,92.0768,59.136803,49.92680033,56.436802,42.6668,64.05605113,75.483055,53.106808
755,94941,37,35-39,M,4544,4878,9422,334,0.073503521,64.1606008,76.5986,55.2686,45.8786,51.9386,39.9686,53.68635053,61.377346,46.572353
302,13021,43,40-44,M,4458,4967,9425,509,0.114176761,55.8548,72.9248,39.5348,39.94280013,54.9248,30.9848,46.63079927,59.54105,34.38605
2467,59808,31,Under 35,M,4750,4681,9431,-69,-0.014526316,56.7755,70.8935,42.0935,33.0635,40.9235,24.9035,43.34299933,54.88475,35.212246
474,2138,28,Under 35,M,4490,4942,9432,452,0.100668151,54.18379947,70.593796,38.1938,38.48779967,51.333797,32.1638,45.6145492,58.455044,36.73505
949,11385,31,Under 35,M,4656,4777,9433,121,0.025987973,58.2512,76.3592,44.6792,42.14719953,54.8492,34.5092,49.4381992,64.00295,41.30045
403,2143,30,Under 35,M,4536,4897,9433,361,0.079585538,54.1721002,70.5821,38.1821,38.47609973,51.322098,32.1521,45.6028514,58.443344,36.723354
566,48430,26,Under 35,M,4674,4760,9434,86,0.018399658,57.91069973,73.9787,44.9987,39.22669987,49.9487,30.5087,47.63994887,59.964954,37.164944
1093,23219,37,35-39,M,4363,5076,9439,713,0.163419665,69.49520107,84.9632,55.1732,48.10520013,59.6732,35.5532,57.95920133,70.72446,45.895702
634,10036,27,Under 35,M,4610,4830,9440,220,0.047722343,59.45210033,76.4681,44.2481,42.31010013,55.5881,33.4481,50.0013486,64.88061,41.7731
625,53932,32,Under 35,M,4563,4877,9440,314,0.068814377,54.64670127,75.8687,33.4787,37.8947,57.868702,26.9987,45.70719933,65.80744,33.009945
1037,87114,29,Under 35,M,4560,4881,9441,321,0.070394737,69.82100073,80.465004,59.225,41.13499967,54.454998,31.145,54.6062498,65.825005,43.77125
582,44087,28,Under 35,M,4467,4977,9444,510,0.114170584,61.25360013,76.9136,41.8136,41.9096,55.1336,29.0336,50.0721008,59.401093,37.238598
291,8084,28,Under 35,M,4375,5073,9448,698,0.159542857,62.65670113,79.1987,50.6687,44.6327,58.4087,35.4587,52.7832008,66.5912,43.7762
816,60610,25,Under 35,M,4634,4816,9450,182,0.039274924,54.78469993,73.6547,39.4547,41.3267,54.7547,34.0547,46.85369907,62.247192,36.14345
797,28217,27,Under 35,M,4463,4987,9450,524,0.117409814,72.36919893,84.9272,59.5472,51.32119987,63.4172,39.1172,60.7952002,71.10471,49.230953
885,46814,27,Under 35,M,4514,4937,9451,423,0.093708463,61.47380107,76.4798,44.9798,41.39780013,52.269802,28.0598,50.0208006,63.009808,37.76855
2558,2120,21,Under 35,M,4560,4891,9451,331,0.072587719,54.06679973,70.4768,38.0768,38.37080013,51.2168,32.0468,45.4975498,58.33806,36.618046
1505,80207,34,Under 35,M,4742,4709,9451,-33,-0.006959089,66.1090994,80.509094,54.6791,35.37709973,42.9791,24.799099,49.16360013,60.682858,39.05285
725,78701,26,Under 35,M,4445,5007,9452,562,0.126434196,81.28940073,87.8234,77.293396,60.45140007,68.833405,51.0134,69.2469016,75.36591,62.10965
553,2129,27,Under 35,M,4586,4867,9453,281,0.061273441,54.05510033,70.4651,38.0651,38.35909973,51.2051,32.0351,45.48585073,58.326344,36.606354
378,78703,27,Under 35,M,4474,4980,9454,506,0.113097899,81.0952992,88.1393,76.6193,60.4793002,68.7893,51.0593,69.15879947,75.25054,61.870556
835,95032,23,Under 35,M,4627,4827,9454,200,0.043224552,65.98909993,80.5451,54.8951,43.87910027,50.8451,36.8051,53.8028498,65.710106,45.3401
1863,60614,30,Under 35,M,4685,4771,9456,86,0.018356457,54.8081,73.6781,39.4781,41.35010027,54.7781,34.0781,46.87709953,62.270603,36.166847
425,91207,38,35-39,M,4514,4947,9461,433,0.095923793,68.66359987,82.1876,54.1976,46.4276,58.1576,33.6776,55.6985998,67.870094,45.928852
2934,2114,27,Under 35,M,4577,4892,9469,315,0.068822373,54.16039987,70.5704,38.1704,38.4644,51.3104,32.1404,45.59115027,58.43166,36.71165
567,27455,30,Under 35,M,4548,4922,9470,374,0.082233949,70.30609967,83.5421,57.8921,50.4521002,62.3021,36.2921,59.42509907,70.29334,46.46585
1050,62234,23,Under 35,M,4582,4888,9470,306,0.066783064,67.52869833,85.264694,47.7347,47.79469993,63.124702,34.2347,57.09919893,71.202194,42.518448
559,3229,41,40-44,M,4669,4802,9471,133,0.028485757,52.82539987,66.9974,33.7874,34.15339993,45.0374,26.5874,42.71414993,54.416153,32.5424
1190,21224,28,Under 35,M,4669,4806,9475,137,0.029342472,63.58430007,81.3623,51.5723,45.98029987,58.2323,35.6423,54.27629993,69.29855,44.942303
546,55114,28,Under 35,M,4635,4841,9476,206,0.044444444,57.30109973,73.4711,44.0411,34.88510013,41.6111,26.4911,45.2846,58.561108,36.0386
2319,30312,28,Under 35,M,4660,4817,9477,157,0.033690987,70.0960992,79.7441,57.6941,50.73410007,63.994102,36.8141,59.35834953,69.6791,48.326603
1207,80305,24,Under 35,M,4159,5321,9480,1162,0.279394085,63.75649967,76.986496,51.7865,34.12849993,42.6065,25.956501,47.13775067,58.195255,38.46275
664,11217,48,45-49,M,4735,4745,9480,10,0.002111932,57.85610047,76.9181,45.238102,42.47210013,54.328102,34.8881,49.5383508,64.56936,41.82185
776,80301,44,40-44,M,4647,4841,9488,194,0.041747364,63.47390033,78.0179,51.2879,34.74590027,47.0579,27.1679,47.31215013,60.10039,39.33665
1135,92117,33,Under 35,M,4701,4787,9488,86,0.01829398,63.98209947,70.8341,58.8641,48.53809987,54.0941,42.4841,55.82859893,60.431595,51.727848
1144,98001,38,35-39,M,4656,4833,9489,177,0.038015464,57.27949927,64.7375,46.8275,38.63750053,45.5675,32.4275,46.36350013,50.599995,40.53125
387,60187,32,Under 35,M,4569,4921,9490,352,0.077040928,57.60979993,78.9998,36.6998,40.22780007,59.0198,27.969799,47.8597998,65.968544,34.997303
496,1864,40,40-44,M,4599,4891,9490,292,0.063492063,53.50220013,70.3562,35.8862,37.3502,48.4862,30.5762,44.5916998,56.2112,34.761204
2273,2493,21,Under 35,M,4760,4730,9490,-30,-0.006302521,54.1001,69.0701,36.1301,37.57009987,50.0801,31.0901,44.981598,57.407597,34.967594
3921,40204,27,Under 35,M,4691,4799,9490,108,0.02302281,66.92869987,82.4747,47.2847,49.33069993,64.024704,31.6247,56.8369496,69.23719,41.577198
1433,84045,25,Under 35,M,4686,4805,9491,119,0.025394793,59.03330033,73.4873,40.9973,39.3413,46.9373,30.9173,47.97630153,60.954803,36.16355
1753,15217,23,Under 35,M,4799,4693,9492,-106,-0.022087935,62.8697,75.6077,43.6577,43.92770013,56.527702,29.5277,51.75145013,61.548946,38.557697
1797,2468,29,Under 35,M,4667,4827,9494,160,0.034283265,54.62659973,69.596596,36.6566,38.09660013,50.6066,31.6166,45.50809967,57.9341,35.494102
3824,33141,37,35-39,M,4760,4735,9495,-25,-0.005252101,81.42620027,88.1402,78.600204,67.86619913,75.2702,58.2602,74.2517006,79.537704,69.592705
249,84057,28,Under 35,M,4299,5197,9496,898,0.208885787,51.12470007,64.2227,38.0327,31.03670033,46.402702,17.872702,40.51270053,55.66895,29.437698
1686,94305,26,Under 35,M,4733,4764,9497,31,0.006549757,64.8512002,74.7392,55.209198,45.67519987,53.7692,38.5592,53.71670107,61.8842,46.22795
131,2134,32,Under 35,F,4732,4767,9499,35,0.00739645,54.10189973,70.5119,38.1119,38.40589967,51.2519,32.0819,45.53264967,58.37315,36.653152
2360,2446,28,Under 35,M,4764,4739,9503,-25,-0.005247691,54.0434002,70.4534,38.0534,38.34739973,51.193398,32.0234,45.4741492,58.314648,36.594646
2321,22201,24,Under 35,M,4697,4806,9503,109,0.023206302,64.86440087,81.8924,52.012398,46.46839993,59.6624,36.532402,54.83614987,68.0999,44.047398
665,10096,35,35-39,M,4621,4883,9504,262,0.056697684,,,,,,,,,
3010,16804,31,Under 35,M,4649,4858,9507,209,0.044955904,58.87760013,74.5916,41.2016,40.12759993,54.8816,27.611599,48.71109987,60.10535,37.41785
1260,2461,27,Under 35,M,4661,4849,9510,188,0.040334692,54.75949993,71.361496,37.5215,38.35550053,53.3615,31.5815,45.74824933,58.356506,36.347755
534,1760,26,Under 35,M,4662,4850,9512,188,0.04032604,54.71150053,69.5795,36.6395,38.7035,52.5695,31.9595,45.8575,57.609493,35.454502
416,2130,25,Under 35,M,4514,4998,9512,484,0.107221976,54.93499993,71.537,37.697,38.53100027,53.537,31.757,45.92374973,58.532,36.523243
1216,76008,31,Under 35,M,4635,4877,9512,242,0.052211435,78.49970027,85.5617,68.6417,57.12170047,67.0217,48.9317,66.64719987,73.441696,57.7592
1167,84105,31,Under 35,M,4668,4846,9514,178,0.038131962,60.76909987,74.3711,45.301098,35.04110007,50.7011,22.621101,46.428852,61.4711,35.6486
671,1226,22,Under 35,M,4562,4952,9514,390,0.085488821,50.93809947,67.0181,33.6281,35.44009987,51.1781,28.4981,42.38784907,55.595608,32.105602
470,85226,32,Under 35,M,4459,5056,9515,597,0.133886522,79.3015994,91.4936,58.913597,49.3435996,56.9336,41.8136,63.73460027,74.7461,52.553604
1129,80841,22,Under 35,M,4714,4801,9515,87,0.018455664,64.59769967,75.8957,54.2957,37.8136998,49.525703,29.2757,50.17020067,62.631954,40.296947
1223,84660,23,Under 35,M,4512,5004,9516,492,0.109042553,58.664598,72.83659,43.0466,28.44260007,38.2766,20.1866,42.16759847,52.9991,32.8166
1073,60068,32,Under 35,M,4663,4855,9518,192,0.041175209,57.2221996,77.8802,37.8302,40.72819987,60.0602,29.0102,47.79444993,65.68145,35.550205
1412,80121,33,Under 35,M,4621,4897,9518,276,0.059727332,65.3596998,80.1077,53.8277,33.16369993,41.1377,24.1277,47.97769753,58.68395,38.861446
585,60187,45,45-49,M,4589,4929,9518,340,0.074090216,57.60979993,78.9998,36.6998,40.22780007,59.0198,27.969799,47.8597998,65.968544,34.997303
491,98103,35,35-39,M,4427,5091,9518,664,0.149988706,55.1555,61.3175,48.4475,42.41750027,45.8375,38.9975,47.40450193,52.27625,44.086246
1410,8902,42,40-44,M,4656,4864,9520,208,0.04467354,60.8428992,77.23489,45.6449,43.08290007,59.0549,32.7749,51.01890073,65.83864,42.40865
2627,54914,27,Under 35,M,4730,4790,9520,60,0.012684989,54.18410073,73.948105,34.1681,36.6341,51.2681,23.2781,44.68684953,62.285603,33.3131
981,20009,35,35-39,M,4572,4948,9520,376,0.08223972,65.1452004,82.1732,52.2932,46.7491998,59.9432,36.8132,55.11695153,68.38071,44.328197
1451,30076,38,35-39,M,4594,4927,9521,333,0.072485851,69.63469953,79.414696,57.0047,50.44069947,63.664696,36.1247,58.99644927,69.664696,48.1097
577,35475,38,35-39,M,4664,4860,9524,196,0.042024014,72.2975006,80.2535,62.7935,52.8155002,66.7535,41.2835,61.45249967,72.311005,51.760998
629,34787,41,40-44,M,4564,4960,9524,396,0.086765995,78.24379973,84.6698,70.3598,60.2918004,70.8098,54.969803,68.56679967,74.99481,63.159794
289,53704,27,Under 35,M,4359,5166,9525,807,0.185134205,54.96050027,75.9785,33.8585,38.40049953,57.9785,28.1885,46.11524947,65.816,33.311
1106,94117,28,Under 35,M,4649,4876,9525,227,0.048827705,59.97769993,71.8457,54.0257,46.5256994,51.2357,41.425697,52.12919807,56.459442,46.27445
2237,19147,25,Under 35,M,4502,5028,9530,526,0.116836961,62.63900053,79.547005,48.767,43.71500027,58.307,34.007,52.5487488,66.084496,44.011993
2056,43103,24,Under 35,M,4837,4693,9530,-144,-0.029770519,64.5011002,77.2151,44.545097,45.8590996,57.5951,29.8751,53.96060253,66.24261,40.0901
1595,98516,29,Under 35,M,4696,4834,9530,138,0.029386712,58.33100027,66.281,50.261,39.82700007,46.481,34.961,47.50874987,51.64475,43.07225
3810,11226,27,Under 35,M,4727,4804,9531,77,0.016289401,57.7859002,76.8479,45.1679,42.40189987,54.2579,34.8179,49.4681502,64.49915,41.751648
933,5445,25,Under 35,M,4434,5098,9532,664,0.149751917,51.96110047,70.2491,35.3291,36.1691,52.8791,29.0291,42.95060067,59.16786,32.97035
1511,33558,32,Under 35,M,4741,4791,9532,50,0.010546298,78.97340033,86.2934,71.8934,60.0553996,72.3434,51.193398,68.7649,74.94214,63.598392
521,53593,40,40-44,M,4715,4819,9534,104,0.022057264,55.57879933,76.7768,33.3968,38.50280033,58.776802,28.7168,46.37629987,66.62556,32.913048
357,8053,24,Under 35,M,4355,5180,9535,825,0.189437428,62.37140047,79.0934,50.0234,44.04739987,58.9334,33.3734,52.64264867,66.32465,43.873398
1152,3033,42,40-44,M,4694,4842,9536,148,0.031529612,54.1219996,68.504,34.844,37.11200013,47.984,30.704,44.9360008,56.676502,33.7865
1328,6032,25,Under 35,M,4718,4823,9541,105,0.022255193,57.6452002,72.2372,40.3772,39.4352002,54.867203,31.2872,47.59694787,58.598446,36.99845
1570,2127,24,Under 35,M,4443,5102,9545,659,0.148323205,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
284,22031,28,Under 35,M,4435,5111,9546,676,0.152423901,65.0641998,81.4802,51.960197,47.07019927,59.3402,36.8402,55.1061968,68.8202,43.9277
711,11218,33,Under 35,M,4658,4889,9547,231,0.0495921,57.7859002,76.8479,45.1679,42.40189987,54.2579,34.8179,49.4681502,64.49915,41.751648
985,35186,29,Under 35,M,4474,5074,9548,600,0.134108181,71.82620047,81.0842,61.3742,52.00819993,65.9642,40.0442,61.31420127,72.33921,51.10295
360,66202,28,Under 35,M,4402,5146,9548,744,0.169014085,68.46829793,83.3603,53.6603,46.68230027,61.4003,31.7903,56.52454947,72.16655,45.271557
2170,37208,29,Under 35,M,4654,4894,9548,240,0.051568543,69.3089,81.9329,53.2229,50.93090073,66.992905,33.0629,58.95039927,70.349144,44.575397
735,12159,38,35-39,M,4655,4894,9549,239,0.051342642,56.4293,71.2013,39.1613,38.5013,56.8913,30.4313,46.29379967,60.57005,35.576298
865,46580,29,Under 35,M,4511,5039,9550,528,0.117047218,61.00639973,76.2404,41.6804,41.57840013,54.4604,28.5404,49.62490147,63.73415,36.6779
1932,55416,35,35-39,M,4708,4842,9550,134,0.028462192,56.97889967,72.8609,43.9709,35.1629002,42.620903,27.1409,45.1788984,58.64464,35.8334
1387,5055,27,Under 35,M,4668,4883,9551,215,0.046058269,50.34319987,64.695206,32.3852,30.7891998,44.085197,19.9652,39.67744993,52.353947,30.416445
2332,98367,27,Under 35,M,4574,4977,9551,403,0.08810669,57.7939998,66.902,49.352,40.712,45.482,37.022,47.46974947,52.65575,42.823254
674,37211,25,Under 35,M,4582,4971,9553,389,0.084897425,69.08119973,81.6872,53.0672,51.20120027,67.1072,33.3572,59.05195187,70.32095,44.562206
698,66762,38,35-39,M,4700,4854,9554,154,0.032765957,70.287801,83.8598,54.6998,49.8338004,64.7798,35.2598,58.67830013,71.859795,47.49605
376,27534,26,Under 35,M,4436,5118,9554,682,0.15374211,72.05629967,85.0883,59.0783,53.09629967,66.2783,39.3683,61.96880087,71.93331,49.9658
1179,15212,30,Under 35,M,4598,4958,9556,360,0.078294911,63.94610047,76.6841,44.7341,45.00409953,57.6041,30.6041,52.82784973,62.625347,39.634106
1492,89411,41,40-44,M,4759,4798,9557,39,0.008194999,56.10260127,69.1286,37.5386,30.18259993,37.0886,19.268599,41.99459947,51.664856,29.502344
958,1520,44,40-44,M,4718,4840,9558,122,0.025858415,52.91900033,67.739,34.529,36.989,49.019,29.489,44.16799933,55.720234,33.11525
2076,24060,27,Under 35,M,4684,4874,9558,190,0.040563621,63.6550994,77.6831,42.6731,43.18909993,55.5431,27.0131,52.3336002,64.43811,37.6856
4295,33141,28,Under 35,M,4723,4838,9561,115,0.024348931,81.42620027,88.1402,78.600204,67.86619913,75.2702,58.2602,74.2517006,79.537704,69.592705
2397,2492,31,Under 35,M,4660,4903,9563,243,0.052145923,54.82610013,70.3481,36.5081,38.18810013,52.6181,31.6481,45.6736008,57.774353,35.518097
1442,99517,29,Under 35,M,4600,4967,9567,367,0.079782609,36.5153,38.6933,34.8233,25.23529993,34.9133,16.8233,30.61329933,36.01205,25.084549
1197,64119,20,Under 35,M,4648,4919,9567,271,0.058304647,68.76049927,83.8985,53.8385,46.45849987,60.858498,31.7885,56.55849893,72.03349,45.453503
