Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
3004,2141,42,40-44,M,4862.00,6669.00,11531.00,1807.00,0.371657754
13649,37917,30,Under 35,F,5559.00,5972.00,11531.00,413.00,0.074293938
10123,94526,50,50-54,M,5555.00,5977.00,11532.00,422.00,0.075967597
16510,5404,23,Under 35,F,6037.00,5495.00,11532.00,-542.00,-0.089779692
2086,97219,35,35-39,M,4998.00,6535.00,11533.00,1537.00,0.307523009
5421,90046,36,35-39,M,5277.00,6256.00,11533.00,979.00,0.185522077
8837,45208,49,45-49,M,5552.00,5982.00,11534.00,430.00,0.077449568
2003,74075,25,Under 35,M,4873.00,6661.00,11534.00,1788.00,0.366919762
11304,80110,33,Under 35,F,5675.00,5859.00,11534.00,184.00,0.032422907
27871,2114,33,Under 35,F,5610.00,5924.00,11534.00,314.00,0.05597148
7655,48301,48,45-49,M,5203.00,6332.00,11535.00,1129.00,0.216990198
11465,80550,37,35-39,F,5615.00,5920.00,11535.00,305.00,0.054318789
14583,5452,57,55-59,M,5646.00,5889.00,11535.00,243.00,0.04303932
3112,80126,27,Under 35,M,5261.00,6275.00,11536.00,1014.00,0.192739023
8500,19810,43,40-44,F,5596.00,5941.00,11537.00,345.00,0.061651179
14398,8226,27,Under 35,F,5523.00,6014.00,11537.00,491.00,0.08890096
10732,55804,29,Under 35,F,5753.00,5787.00,11540.00,34.00,0.00590996
10026,6070,38,35-39,F,5632.00,5908.00,11540.00,276.00,0.049005682
9074,37343,45,45-49,M,5400.00,6141.00,11541.00,741.00,0.137222222
3655,94110,43,40-44,M,5283.00,6258.00,11541.00,975.00,0.184554231
10439,90066,29,Under 35,F,5532.00,6009.00,11541.00,477.00,0.086225597
4076,18042,43,40-44,M,5137.00,6405.00,11542.00,1268.00,0.246836675
6775,97405,36,35-39,M,5350.00,6192.00,11542.00,842.00,0.157383178
9330,14534,36,35-39,F,5343.00,6200.00,11543.00,857.00,0.160396781
4915,43015,54,50-54,M,5657.00,5886.00,11543.00,229.00,0.04048082
7684,12785,46,45-49,M,5355.00,6188.00,11543.00,833.00,0.155555556
4492,92656,41,40-44,M,5360.00,6184.00,11544.00,824.00,0.153731343
6917,54313,51,50-54,M,5494.00,6050.00,11544.00,556.00,0.101201311
893,44333,24,Under 35,M,5134.00,6410.00,11544.00,1276.00,0.248539151
6256,38139,41,40-44,M,5518.00,6027.00,11545.00,509.00,0.092243567
10536,75002,51,50-54,F,5582.00,5963.00,11545.00,381.00,0.068255106
14541,43230,24,Under 35,F,5658.00,5887.00,11545.00,229.00,0.040473666
9507,77009,34,Under 35,F,5463.00,6083.00,11546.00,620.00,0.113490756
9812,13104,38,35-39,F,5713.00,5834.00,11547.00,121.00,0.021179765
4209,45458,36,35-39,M,5410.00,6137.00,11547.00,727.00,0.134380776
14234,47403,34,Under 35,F,5778.00,5771.00,11549.00,-7.00,-0.001211492
10270,3905,58,55-59,M,5708.00,5841.00,11549.00,133.00,0.023300631
10674,27713,31,Under 35,F,5430.00,6119.00,11549.00,689.00,0.126887661
9158,27253,45,45-49,M,5637.00,5913.00,11550.00,276.00,0.048962214
6438,49460,47,45-49,M,5734.00,5816.00,11550.00,82.00,0.014300663
5368,11218,50,50-54,M,5257.00,6294.00,11551.00,1037.00,0.197260795
5815,98115,41,40-44,M,5560.00,5991.00,11551.00,431.00,0.077517986
10665,93449,45,45-49,M,5542.00,6010.00,11552.00,468.00,0.084446048
12897,92024,41,40-44,F,5564.00,5990.00,11554.00,426.00,0.076563623
7409,92019,40,40-44,F,5614.00,5941.00,11555.00,327.00,0.058247239
4636,95670,38,35-39,M,5267.00,6288.00,11555.00,1021.00,0.193848491
6907,19131,42,40-44,M,5493.00,6062.00,11555.00,569.00,0.103586383
6134,19130,43,40-44,M,5444.00,6112.00,11556.00,668.00,0.122703894
8228,98103,26,Under 35,F,5462.00,6094.00,11556.00,632.00,0.115708532
2889,30277,24,Under 35,M,5100.00,6456.00,11556.00,1356.00,0.265882353
6278,77018,27,Under 35,F,5358.00,6198.00,11556.00,840.00,0.156774916
6187,63301,40,40-44,M,5282.00,6274.00,11556.00,992.00,0.187807649
8605,30041,60,60-64,M,5527.00,6030.00,11557.00,503.00,0.09100778
7324,91335,45,45-49,M,5756.00,5802.00,11558.00,46.00,0.007991661
3317,1960,39,35-39,M,5432.00,6127.00,11559.00,695.00,0.127945508
8291,74048,45,45-49,M,5215.00,6344.00,11559.00,1129.00,0.216490892
9956,32814,39,35-39,F,5842.00,5717.00,11559.00,-125.00,-0.021396782
4088,10128,29,Under 35,M,5153.00,6406.00,11559.00,1253.00,0.243159325
4116,95678,30,Under 35,M,5262.00,6297.00,11559.00,1035.00,0.196693273
4162,94010,30,Under 35,M,5140.00,6421.00,11561.00,1281.00,0.24922179
7337,30068,43,40-44,M,5291.00,6271.00,11562.00,980.00,0.185220185
14197,95661,39,35-39,F,5669.00,5894.00,11563.00,225.00,0.03968954
8182,46037,47,45-49,M,5333.00,6231.00,11564.00,898.00,0.168385524
6014,27107,38,35-39,M,5277.00,6287.00,11564.00,1010.00,0.191396627
4040,2155,34,Under 35,M,5031.00,6533.00,11564.00,1502.00,0.298548996
1937,49546,43,40-44,M,5114.00,6450.00,11564.00,1336.00,0.261243645
26545,2465,28,Under 35,M,5495.00,6069.00,11564.00,574.00,0.104458599
10573,15864,43,40-44,F,5709.00,5856.00,11565.00,147.00,0.025748818
2526,52803,28,Under 35,M,5006.00,6559.00,11565.00,1553.00,0.310227727
10761,43537,52,50-54,M,5693.00,5872.00,11565.00,179.00,0.031442122
3556,10024,29,Under 35,M,5135.00,6431.00,11566.00,1296.00,0.252385589
12231,78613,25,Under 35,F,5657.00,5910.00,11567.00,253.00,0.044723352
7162,77009,35,35-39,M,5237.00,6330.00,11567.00,1093.00,0.208707275
2856,53212,35,35-39,M,5631.00,5936.00,11567.00,305.00,0.054164447
10969,94122,34,Under 35,F,5437.00,6131.00,11568.00,694.00,0.127643921
6831,20850,45,45-49,M,5375.00,6193.00,11568.00,818.00,0.152186047
5679,10528,38,35-39,M,5539.00,6029.00,11568.00,490.00,0.088463622
5712,33405,36,35-39,M,5279.00,6290.00,11569.00,1011.00,0.191513544
8586,32780,38,35-39,M,5424.00,6145.00,11569.00,721.00,0.132927729
9691,95949,47,45-49,M,5473.00,6097.00,11570.00,624.00,0.114014252
12506,93401,28,Under 35,F,5626.00,5945.00,11571.00,319.00,0.056701031
13573,97701,27,Under 35,F,5774.00,5798.00,11572.00,24.00,0.004156564
4660,11102,35,35-39,M,5325.00,6248.00,11573.00,923.00,0.173333333
4282,98006,32,Under 35,M,5277.00,6296.00,11573.00,1019.00,0.193102141
2727,94087,41,40-44,M,5071.00,6503.00,11574.00,1432.00,0.282390061
10565,1748,24,Under 35,F,5567.00,6007.00,11574.00,440.00,0.079037183
9334,11572,48,45-49,M,5559.00,6015.00,11574.00,456.00,0.082029142
9846,98119,53,50-54,M,5600.00,5974.00,11574.00,374.00,0.066785714
6226,40513,41,40-44,M,5587.00,5987.00,11574.00,400.00,0.071594774
9584,60657,48,45-49,F,5703.00,5871.00,11574.00,168.00,0.02945818
9092,11215,51,50-54,M,5389.00,6185.00,11574.00,796.00,0.147708295
6896,2906,35,35-39,M,5399.00,6175.00,11574.00,776.00,0.14373032
11522,53029,36,35-39,F,5633.00,5943.00,11576.00,310.00,0.055032842
13385,94123,26,Under 35,F,5724.00,5852.00,11576.00,128.00,0.022361985
2204,94301,59,55-59,M,5724.00,5852.00,11576.00,128.00,0.022361985
11187,4107,34,Under 35,F,5720.00,5857.00,11577.00,137.00,0.023951049
5226,34698,54,50-54,M,5571.00,6006.00,11577.00,435.00,0.078082929
9161,60185,25,Under 35,F,5582.00,5996.00,11578.00,414.00,0.074166965
8065,70445,50,50-54,M,5756.00,5822.00,11578.00,66.00,0.011466296
13621,95014,53,50-54,M,5640.00,5939.00,11579.00,299.00,0.053014184
6250,20109,36,35-39,M,5408.00,6171.00,11579.00,763.00,0.141087278
8443,38117,46,45-49,M,5399.00,6181.00,11580.00,782.00,0.144841637
8503,4101,41,40-44,M,5232.00,6348.00,11580.00,1116.00,0.213302752
4356,60657,26,Under 35,F,5451.00,6130.00,11581.00,679.00,0.1245643
4423,19103,31,Under 35,M,5053.00,6530.00,11583.00,1477.00,0.292301603
10302,33496,54,50-54,M,5668.00,5915.00,11583.00,247.00,0.043577982
7168,48104,56,55-59,M,5511.00,6073.00,11584.00,562.00,0.101977862
13449,28129,24,Under 35,F,5723.00,5863.00,11586.00,140.00,0.024462694
12368,55105,35,35-39,F,5735.00,5851.00,11586.00,116.00,0.020226678
12184,86303,55,55-59,M,5703.00,5883.00,11586.00,180.00,0.031562336
25280,10010,27,Under 35,M,5376.00,6211.00,11587.00,835.00,0.15531994
9931,49301,52,50-54,M,5509.00,6079.00,11588.00,570.00,0.103467054
8208,78745,48,45-49,M,5819.00,5769.00,11588.00,-50.00,-0.008592542
6446,77080,39,35-39,M,5606.00,5983.00,11589.00,377.00,0.067249376
8497,60515,53,50-54,M,5448.00,6141.00,11589.00,693.00,0.127202643
3471,6110,28,Under 35,M,4939.00,6651.00,11590.00,1712.00,0.346628872
4082,80304,25,Under 35,M,5308.00,6282.00,11590.00,974.00,0.183496609
8092,12106,55,55-59,M,5211.00,6380.00,11591.00,1169.00,0.224333141
6367,80841,21,Under 35,M,5324.00,6267.00,11591.00,943.00,0.177122464
3144,63144,46,45-49,M,5132.00,6460.00,11592.00,1328.00,0.258768511
8934,16059,43,40-44,F,5389.00,6203.00,11592.00,814.00,0.151048432
8252,60558,44,40-44,M,5444.00,6150.00,11594.00,706.00,0.129684056
9022,37075,35,35-39,F,5415.00,6179.00,11594.00,764.00,0.141089566
13447,99301,24,Under 35,F,5676.00,5918.00,11594.00,242.00,0.042635659
9814,10003,45,45-49,M,5609.00,5985.00,11594.00,376.00,0.067035122
9532,27519,46,45-49,M,5576.00,6019.00,11595.00,443.00,0.079447633
15334,12208,24,Under 35,F,5683.00,5912.00,11595.00,229.00,0.040295619
16085,80021,26,Under 35,F,5880.00,5715.00,11595.00,-165.00,-0.028061224
10730,33132,55,55-59,M,5574.00,6023.00,11597.00,449.00,0.080552565
7637,2138,49,45-49,F,5487.00,6110.00,11597.00,623.00,0.113541097
13979,79424,34,Under 35,F,5701.00,5897.00,11598.00,196.00,0.034379933
14293,7704,40,40-44,F,5884.00,5714.00,11598.00,-170.00,-0.02889191
11663,59604,54,50-54,M,5823.00,5775.00,11598.00,-48.00,-0.008243174
6451,94610,52,50-54,M,5420.00,6178.00,11598.00,758.00,0.139852399
8656,2119,40,40-44,M,5403.00,6195.00,11598.00,792.00,0.14658523
7123,19130,26,Under 35,F,5483.00,6115.00,11598.00,632.00,0.115265366
8678,90012,36,35-39,F,5545.00,6054.00,11599.00,509.00,0.091794409
6578,29928,24,Under 35,F,5481.00,6118.00,11599.00,637.00,0.116219668
10619,6443,50,50-54,M,5828.00,5772.00,11600.00,-56.00,-0.009608785
8781,84020,48,45-49,F,5623.00,5977.00,11600.00,354.00,0.062955718
4371,96822,31,Under 35,M,5568.00,6032.00,11600.00,464.00,0.083333333
6360,47720,54,50-54,M,5329.00,6271.00,11600.00,942.00,0.176768625
3708,49429,27,Under 35,M,5364.00,6237.00,11601.00,873.00,0.162751678
7189,2478,36,35-39,M,5732.00,5870.00,11602.00,138.00,0.024075366
4947,33149,46,45-49,M,5243.00,6359.00,11602.00,1116.00,0.212855236
9500,8801,43,40-44,F,5568.00,6035.00,11603.00,467.00,0.083872126
2896,80212,30,Under 35,M,5583.00,6021.00,11604.00,438.00,0.078452445
10893,11753,45,45-49,M,5576.00,6028.00,11604.00,452.00,0.081061693
8942,11217,44,40-44,M,5438.00,6166.00,11604.00,728.00,0.133872747
5609,2465,45,45-49,M,5219.00,6385.00,11604.00,1166.00,0.223414447
15096,1604,26,Under 35,F,5665.00,5940.00,11605.00,275.00,0.048543689
7527,1776,58,55-59,M,5317.00,6289.00,11606.00,972.00,0.182809855
10216,73108,34,Under 35,F,5381.00,6225.00,11606.00,844.00,0.156848169
7385,80301,22,Under 35,F,5339.00,6267.00,11606.00,928.00,0.173815321
8072,2056,44,40-44,M,5375.00,6231.00,11606.00,856.00,0.159255814
2087,80215,37,35-39,M,4967.00,6640.00,11607.00,1673.00,0.336823032
4314,11211,29,Under 35,M,5330.00,6277.00,11607.00,947.00,0.177673546
8861,93908,57,55-59,M,5634.00,5973.00,11607.00,339.00,0.060170394
11585,92109,28,Under 35,F,5578.00,6030.00,11608.00,452.00,0.081032628
9707,19335,45,45-49,M,5701.00,5907.00,11608.00,206.00,0.036134012
10471,18951,58,55-59,M,5656.00,5952.00,11608.00,296.00,0.052333805
14669,92110,23,Under 35,F,5537.00,6072.00,11609.00,535.00,0.09662272
10196,3801,48,45-49,M,5637.00,5973.00,11610.00,336.00,0.059606173
5324,1821,35,35-39,M,5462.00,6148.00,11610.00,686.00,0.12559502
10728,92130,49,45-49,M,5739.00,5871.00,11610.00,132.00,0.023000523
2433,80206,27,Under 35,M,5581.00,6030.00,11611.00,449.00,0.080451532
11133,15212,23,Under 35,F,5638.00,5973.00,11611.00,335.00,0.059418233
3255,36609,30,Under 35,M,5206.00,6405.00,11611.00,1199.00,0.230311179
5452,11373,41,40-44,M,5201.00,6411.00,11612.00,1210.00,0.232647568
6444,29607,44,40-44,M,5314.00,6298.00,11612.00,984.00,0.185171246
7631,26170,46,45-49,M,5375.00,6237.00,11612.00,862.00,0.160372093
5463,11214,48,45-49,M,5395.00,6217.00,11612.00,822.00,0.152363299
6066,97224,42,40-44,M,5376.00,6236.00,11612.00,860.00,0.159970238
4866,98199,37,35-39,M,5391.00,6222.00,11613.00,831.00,0.154145799
6734,20176,36,35-39,M,5402.00,6211.00,11613.00,809.00,0.149759348
2535,43026,36,35-39,M,5722.00,5892.00,11614.00,170.00,0.029709892
8139,2474,43,40-44,M,5425.00,6189.00,11614.00,764.00,0.140829493
9248,1890,25,Under 35,F,5451.00,6164.00,11615.00,713.00,0.130801688
7548,20815,46,45-49,M,5599.00,6016.00,11615.00,417.00,0.074477585
6719,20815,35,35-39,M,5228.00,6388.00,11616.00,1160.00,0.221882173
5236,2116,29,Under 35,M,5547.00,6069.00,11616.00,522.00,0.094104922
12046,20001,31,Under 35,F,5739.00,5878.00,11617.00,139.00,0.024220247
7688,20902,42,40-44,M,5693.00,5924.00,11617.00,231.00,0.040576146
4329,80227,27,Under 35,F,5230.00,6387.00,11617.00,1157.00,0.221223709
4867,61822,35,35-39,M,5308.00,6310.00,11618.00,1002.00,0.188771665
8154,2132,41,40-44,M,5359.00,6259.00,11618.00,900.00,0.16794178
9456,4901,48,45-49,M,5609.00,6009.00,11618.00,400.00,0.07131396
6529,94597,38,35-39,M,5572.00,6047.00,11619.00,475.00,0.085247667
8715,70737,40,40-44,M,5706.00,5913.00,11619.00,207.00,0.036277603
24026,2127,24,Under 35,M,5528.00,6091.00,11619.00,563.00,0.101845152
5295,63130,33,Under 35,F,5298.00,6321.00,11619.00,1023.00,0.193091733
5464,11220,49,45-49,M,5490.00,6129.00,11619.00,639.00,0.116393443
10597,28210,52,50-54,M,5407.00,6213.00,11620.00,806.00,0.149066026
4117,6804,41,40-44,F,5459.00,6161.00,11620.00,702.00,0.128594981
10494,75039,32,Under 35,F,5589.00,6031.00,11620.00,442.00,0.079083915
16322,27705,28,Under 35,F,5670.00,5951.00,11621.00,281.00,0.049559083
10271,45202,26,Under 35,F,5535.00,6087.00,11622.00,552.00,0.099728997
8949,2043,40,40-44,M,5426.00,6196.00,11622.00,770.00,0.141909325
760,17007,27,Under 35,M,5027.00,6595.00,11622.00,1568.00,0.311915655
3771,92557,23,Under 35,M,5168.00,6455.00,11623.00,1287.00,0.249032508
1559,60187,30,Under 35,F,5464.00,6159.00,11623.00,695.00,0.127196193
7591,80027,37,35-39,F,5612.00,6011.00,11623.00,399.00,0.071097648
3803,92102,28,Under 35,M,5001.00,6623.00,11624.00,1622.00,0.324335133
13179,48306,30,Under 35,F,5762.00,5863.00,11625.00,101.00,0.017528636
5487,98034,55,55-59,F,5486.00,6139.00,11625.00,653.00,0.119030259
7438,54311,41,40-44,M,5597.00,6028.00,11625.00,431.00,0.077005539
2090,52245,20,Under 35,M,5283.00,6342.00,11625.00,1059.00,0.200454287
3064,98034,54,50-54,M,5486.00,6139.00,11625.00,653.00,0.119030259
10150,10128,29,Under 35,F,5555.00,6071.00,11626.00,516.00,0.092889289
6302,76502,37,35-39,M,5367.00,6260.00,11627.00,893.00,0.166387181
14680,77088,25,Under 35,F,5330.00,6297.00,11627.00,967.00,0.181425891
1427,18034,31,Under 35,M,5019.00,6608.00,11627.00,1589.00,0.316596932
2035,44708,30,Under 35,M,5097.00,6530.00,11627.00,1433.00,0.281145772
10764,13108,35,35-39,F,5658.00,5969.00,11627.00,311.00,0.054966419
3429,77433,33,Under 35,M,5123.00,6504.00,11627.00,1381.00,0.269568612
14740,90403,29,Under 35,F,5724.00,5904.00,11628.00,180.00,0.031446541
10299,2478,44,40-44,F,5638.00,5992.00,11630.00,354.00,0.062788223
8575,68116,41,40-44,M,5596.00,6035.00,11631.00,439.00,0.078448892
4330,19901,45,45-49,M,5317.00,6314.00,11631.00,997.00,0.187511755
6425,93108,37,35-39,M,5370.00,6261.00,11631.00,891.00,0.165921788
4203,2144,30,Under 35,M,5487.00,6144.00,11631.00,657.00,0.119737562
7837,27516,51,50-54,M,5675.00,5957.00,11632.00,282.00,0.04969163
7269,6085,45,45-49,F,5352.00,6281.00,11633.00,929.00,0.17357997
13736,8012,33,Under 35,F,5256.00,6378.00,11634.00,1122.00,0.21347032
9103,78209,47,45-49,M,5589.00,6046.00,11635.00,457.00,0.081767758
8394,3825,46,45-49,M,5168.00,6469.00,11637.00,1301.00,0.251741486
6707,1569,39,35-39,M,5620.00,6017.00,11637.00,397.00,0.070640569
8460,33177,45,45-49,M,5379.00,6259.00,11638.00,880.00,0.163599182
8611,60148,44,40-44,M,5450.00,6189.00,11639.00,739.00,0.13559633
8206,34787,40,40-44,M,5413.00,6226.00,11639.00,813.00,0.150193977
9175,98126,47,45-49,M,5712.00,5927.00,11639.00,215.00,0.037640056
11136,84105,24,Under 35,F,5551.00,6089.00,11640.00,538.00,0.096919474
2454,27526,42,40-44,M,4906.00,6734.00,11640.00,1828.00,0.372604974
3091,19075,42,40-44,M,5155.00,6485.00,11640.00,1330.00,0.25800194
13271,11222,27,Under 35,F,5470.00,6170.00,11640.00,700.00,0.12797075
16451,2921,35,35-39,F,5772.00,5869.00,11641.00,97.00,0.016805267
1957,25801,43,40-44,M,5463.00,6178.00,11641.00,715.00,0.130880469
16645,78703,25,Under 35,F,5649.00,5993.00,11642.00,344.00,0.060895734
10788,80909,26,Under 35,F,5472.00,6170.00,11642.00,698.00,0.12755848
4007,53004,21,Under 35,M,5305.00,6338.00,11643.00,1033.00,0.19472196
5454,98052,39,35-39,M,5010.00,6633.00,11643.00,1623.00,0.323952096
7089,94595,29,Under 35,M,5438.00,6205.00,11643.00,767.00,0.141044502
6229,11566,45,45-49,M,5414.00,6229.00,11643.00,815.00,0.150535648
13016,16648,47,45-49,M,5756.00,5888.00,11644.00,132.00,0.022932592
8477,37403,40,40-44,M,5482.00,6162.00,11644.00,680.00,0.12404232
2062,77355,52,50-54,M,5722.00,5922.00,11644.00,200.00,0.034952814
8232,2038,47,45-49,M,5412.00,6232.00,11644.00,820.00,0.151515152
7174,27705,42,40-44,M,5630.00,6014.00,11644.00,384.00,0.068206039
9036,23220,46,45-49,M,5617.00,6028.00,11645.00,411.00,0.073170732
10467,98466,29,Under 35,F,5586.00,6059.00,11645.00,473.00,0.084675976
7411,12019,50,50-54,M,5442.00,6203.00,11645.00,761.00,0.139838295
7345,1945,44,40-44,M,5450.00,6195.00,11645.00,745.00,0.136697248
5399,60089,45,45-49,F,5579.00,6067.00,11646.00,488.00,0.087470873
11456,27712,38,35-39,F,5675.00,5971.00,11646.00,296.00,0.05215859
9719,80537,45,45-49,M,5484.00,6162.00,11646.00,678.00,0.123632385
6406,73103,33,Under 35,F,5686.00,5960.00,11646.00,274.00,0.048188533
3251,53204,32,Under 35,M,5142.00,6505.00,11647.00,1363.00,0.265071956
9949,19096,44,40-44,F,5648.00,5999.00,11647.00,351.00,0.062145892
8293,93063,44,40-44,M,5750.00,5897.00,11647.00,147.00,0.025565217
6121,2356,37,35-39,M,5806.00,5841.00,11647.00,35.00,0.006028247
5204,95118,40,40-44,M,5339.00,6309.00,11648.00,970.00,0.181681963
7667,28412,26,Under 35,F,5624.00,6025.00,11649.00,401.00,0.071301565
14059,90029,28,Under 35,F,5390.00,6259.00,11649.00,869.00,0.16122449
5061,10552,48,45-49,M,5325.00,6324.00,11649.00,999.00,0.187605634
4422,2141,33,Under 35,M,5205.00,6445.00,11650.00,1240.00,0.238232469
7479,2458,35,35-39,F,5549.00,6102.00,11651.00,553.00,0.099657596
10856,28105,25,Under 35,F,5631.00,6020.00,11651.00,389.00,0.069081868
13348,18055,45,45-49,F,5737.00,5914.00,11651.00,177.00,0.030852362
7436,35630,41,40-44,M,5750.00,5901.00,11651.00,151.00,0.02626087
10013,2150,35,35-39,F,5600.00,6051.00,11651.00,451.00,0.080535714
9960,27215,46,45-49,M,5724.00,5928.00,11652.00,204.00,0.035639413
3111,98290,25,Under 35,M,5219.00,6433.00,11652.00,1214.00,0.232611611
8845,6355,42,40-44,M,5694.00,5958.00,11652.00,264.00,0.046364594
3011,60607,23,Under 35,M,5115.00,6537.00,11652.00,1422.00,0.278005865
6085,94062,37,35-39,M,5190.00,6462.00,11652.00,1272.00,0.245086705
8609,97219,46,45-49,M,5145.00,6508.00,11653.00,1363.00,0.264917396
12071,55746,43,40-44,F,5555.00,6098.00,11653.00,543.00,0.097749775
3354,55108,23,Under 35,M,5306.00,6347.00,11653.00,1041.00,0.196192989
9136,1543,41,40-44,F,5595.00,6059.00,11654.00,464.00,0.082931189
6879,94066,46,45-49,M,5403.00,6251.00,11654.00,848.00,0.156949843
454,44236,22,Under 35,M,5070.00,6584.00,11654.00,1514.00,0.298619329
4750,10031,30,Under 35,M,5190.00,6465.00,11655.00,1275.00,0.24566474
12359,1730,48,45-49,F,5820.00,5836.00,11656.00,16.00,0.002749141
7830,1982,54,50-54,M,5634.00,6022.00,11656.00,388.00,0.06886759
9899,80016,51,50-54,F,5641.00,6015.00,11656.00,374.00,0.066300301
16072,21531,31,Under 35,F,5843.00,5813.00,11656.00,-30.00,-0.005134349
12739,93023,29,Under 35,F,5705.00,5951.00,11656.00,246.00,0.04312007
2390,2122,26,Under 35,M,5114.00,6543.00,11657.00,1429.00,0.279429018
15588,29609,38,35-39,M,5654.00,6004.00,11658.00,350.00,0.061903077
10452,57702,47,45-49,M,5634.00,6024.00,11658.00,390.00,0.069222577
12669,14513,26,Under 35,F,5614.00,6044.00,11658.00,430.00,0.076594229
13029,53072,22,Under 35,F,5674.00,5986.00,11660.00,312.00,0.054987663
1694,15010,26,Under 35,M,4638.00,7022.00,11660.00,2384.00,0.514014661
7844,53818,44,40-44,F,5705.00,5956.00,11661.00,251.00,0.043996494
10145,33759,46,45-49,M,5875.00,5786.00,11661.00,-89.00,-0.015148936
658,19107,36,35-39,M,5521.00,6140.00,11661.00,619.00,0.11211737
14921,1040,23,Under 35,F,5536.00,6125.00,11661.00,589.00,0.106394509
7860,3031,51,50-54,M,5748.00,5914.00,11662.00,166.00,0.02887961
14994,21230,34,Under 35,M,5066.00,6596.00,11662.00,1530.00,0.302013423
7595,65101,41,40-44,M,5239.00,6423.00,11662.00,1184.00,0.225997328
9604,77027,43,40-44,F,5654.00,6008.00,11662.00,354.00,0.062610541
7014,32904,48,45-49,M,5347.00,6315.00,11662.00,968.00,0.181036095
9541,20009,30,Under 35,F,5488.00,6174.00,11662.00,686.00,0.125
5251,98053,46,45-49,M,5249.00,6413.00,11662.00,1164.00,0.221756525
2900,84003,29,Under 35,M,5383.00,6280.00,11663.00,897.00,0.166635705
12422,11218,45,45-49,F,5669.00,5995.00,11664.00,326.00,0.057505733
12329,10280,29,Under 35,F,5637.00,6027.00,11664.00,390.00,0.069185737
9927,90254,50,50-54,M,5676.00,5988.00,11664.00,312.00,0.054968288
12294,48105,36,35-39,F,5769.00,5895.00,11664.00,126.00,0.021840874
5692,98012,37,35-39,M,5310.00,6355.00,11665.00,1045.00,0.196798493
3422,2118,24,Under 35,M,4889.00,6776.00,11665.00,1887.00,0.385968501
11451,2139,30,Under 35,F,5777.00,5888.00,11665.00,111.00,0.019214125
10329,7735,48,45-49,F,5579.00,6086.00,11665.00,507.00,0.090876501
11024,8053,27,Under 35,F,5611.00,6055.00,11666.00,444.00,0.07913028
5793,6374,50,50-54,M,5323.00,6343.00,11666.00,1020.00,0.191621266
11841,49126,46,45-49,M,5618.00,6048.00,11666.00,430.00,0.076539694
3027,2119,50,50-54,M,5405.00,6262.00,11667.00,857.00,0.158556892
6697,43026,56,55-59,M,5611.00,6056.00,11667.00,445.00,0.079308501
12420,10009,26,Under 35,F,5661.00,6007.00,11668.00,346.00,0.061119943
1298,7070,41,40-44,M,5332.00,6336.00,11668.00,1004.00,0.188297074
12675,14870,36,35-39,F,5630.00,6039.00,11669.00,409.00,0.072646536
8321,97756,52,50-54,M,5488.00,6181.00,11669.00,693.00,0.12627551
16118,27614,33,Under 35,F,5850.00,5819.00,11669.00,-31.00,-0.005299145
6056,64114,37,35-39,M,5114.00,6556.00,11670.00,1442.00,0.28197106
10223,3079,55,55-59,M,5609.00,6062.00,11671.00,453.00,0.080763059
4507,28078,30,Under 35,M,5329.00,6342.00,11671.00,1013.00,0.19009195
4432,20024,30,Under 35,M,5520.00,6152.00,11672.00,632.00,0.114492754
13059,80403,51,50-54,M,5760.00,5912.00,11672.00,152.00,0.026388889
4428,12018,24,Under 35,M,5196.00,6476.00,11672.00,1280.00,0.246343341
2043,41048,42,40-44,M,5509.00,6164.00,11673.00,655.00,0.118896351
5740,94558,43,40-44,M,5340.00,6333.00,11673.00,993.00,0.185955056
7210,55401,42,40-44,M,5351.00,6323.00,11674.00,972.00,0.18164829
7389,27519,49,45-49,M,5284.00,6390.00,11674.00,1106.00,0.209311128
7938,58102,55,55-59,M,5405.00,6269.00,11674.00,864.00,0.159851989
10900,30324,32,Under 35,F,5566.00,6109.00,11675.00,543.00,0.097556594
10457,63362,24,Under 35,F,5707.00,5969.00,11676.00,262.00,0.045908533
6940,48451,37,35-39,M,5598.00,6078.00,11676.00,480.00,0.085744909
4744,19147,35,35-39,M,5319.00,6357.00,11676.00,1038.00,0.195149464
2110,80304,30,Under 35,M,5076.00,6600.00,11676.00,1524.00,0.300236407
1710,43206,30,Under 35,M,5691.00,5986.00,11677.00,295.00,0.051836233
10519,23223,29,Under 35,F,5539.00,6139.00,11678.00,600.00,0.108322802
8243,22308,64,60-64,M,5491.00,6187.00,11678.00,696.00,0.126752868
3171,12401,35,35-39,M,5068.00,6610.00,11678.00,1542.00,0.304262036
8012,85251,45,45-49,F,5361.00,6318.00,11679.00,957.00,0.178511472
11102,8054,29,Under 35,F,5668.00,6011.00,11679.00,343.00,0.060515173
29533,19147,25,Under 35,M,5549.00,6131.00,11680.00,582.00,0.104883763
6559,80020,29,Under 35,F,5712.00,5968.00,11680.00,256.00,0.044817927
12704,84020,31,Under 35,F,5647.00,6033.00,11680.00,386.00,0.068354879
8520,2170,26,Under 35,F,5166.00,6514.00,11680.00,1348.00,0.260936895
13652,1983,50,50-54,M,5828.00,5852.00,11680.00,24.00,0.004118051
5208,2446,29,Under 35,F,5382.00,6299.00,11681.00,917.00,0.170382757
5213,94044,40,40-44,M,5435.00,6246.00,11681.00,811.00,0.149218031
